ts;Station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
04/03/20 08:00;Torchiarolo-Lendinuso;;5.62;;;25.32;18.25;;;;2.14
04/03/20 09:00;Torchiarolo-Lendinuso;;;;;14.42;10.01;;;;2.77
04/03/20 10:00;Torchiarolo-Lendinuso;;11.47;;;11.26;8.14;;;;2.87
04/03/20 11:00;Torchiarolo-Lendinuso;;;;;10.75;7.75;;;;2.55
04/03/20 12:00;Torchiarolo-Lendinuso;;7.08;;;7.82;5.35;;;;2.44
04/03/20 13:00;Torchiarolo-Lendinuso;;;;;7.36;5.00;;;;2.71
04/03/20 14:00;Torchiarolo-Lendinuso;;4.88;;;8.29;5.65;;;;2.38
04/03/20 15:00;Torchiarolo-Lendinuso;;;;;7.65;5.10;;;;2.09
04/03/20 16:00;Torchiarolo-Lendinuso;;4.15;;;10.18;7.86;;;;2.19
04/03/20 17:00;Torchiarolo-Lendinuso;;;;;11.87;9.37;;;;2.06
04/03/20 18:00;Torchiarolo-Lendinuso;;12.45;;;16.36;13.72;;;;2.05
04/03/20 19:00;Torchiarolo-Lendinuso;;;;;15.63;13.05;;;;2.40
04/03/20 20:00;Torchiarolo-Lendinuso;;10.99;;;19.03;16.33;;;;2.25
04/03/20 21:00;Torchiarolo-Lendinuso;;;;;6.79;4.76;;;;2.37
04/03/20 22:00;Torchiarolo-Lendinuso;;21.73;;;7.48;5.32;;;;2.36
04/03/20 23:00;Torchiarolo-Lendinuso;;;;;5.57;3.68;;;;2.22
05/03/20 00:00;Torchiarolo-Lendinuso;;17.33;;;6.28;4.32;;;;2.19
05/03/20 01:00;Torchiarolo-Lendinuso;;;;;5.41;3.50;;;;2.41
05/03/20 02:00;Torchiarolo-Lendinuso;;8.54;;;5.95;3.82;;;;2.50
05/03/20 03:00;Torchiarolo-Lendinuso;;;;;5.47;3.41;;;;2.17
05/03/20 04:00;Torchiarolo-Lendinuso;;5.37;;;5.72;3.58;;;;1.21
05/03/20 05:00;Torchiarolo-Lendinuso;;;;;6.27;4.27;;;;1.03
05/03/20 06:00;Torchiarolo-Lendinuso;;11.47;;;7.33;5.10;;;;1.06
05/03/20 07:00;Torchiarolo-Lendinuso;;;;;9.51;6.94;;;;0.98
05/03/20 08:00;Torchiarolo-Lendinuso;;10.74;;;13.42;9.70;;;;0.53
05/03/20 09:00;Torchiarolo-Lendinuso;;;;;11.81;8.73;;;;0.50
05/03/20 10:00;Torchiarolo-Lendinuso;;5.86;;;6.70;4.74;;;;0.98
05/03/20 11:00;Torchiarolo-Lendinuso;;;;;7.41;5.22;;;;0.71
05/03/20 12:00;Torchiarolo-Lendinuso;;8.54;;;10.37;7.36;;;;0.76
05/03/20 13:00;Torchiarolo-Lendinuso;;;;;7.58;5.00;;;;0.61
05/03/20 14:00;Torchiarolo-Lendinuso;;5.62;;;9.61;6.52;;;;1.00
05/03/20 15:00;Torchiarolo-Lendinuso;;;;;8.28;5.60;;;;1.03
05/03/20 16:00;Torchiarolo-Lendinuso;;14.16;;;7.93;5.57;;;;0.85
05/03/20 17:00;Torchiarolo-Lendinuso;;;;;7.80;5.51;;;;0.79
05/03/20 18:00;Torchiarolo-Lendinuso;;8.06;;;8.33;6.19;;;;0.63
05/03/20 19:00;Torchiarolo-Lendinuso;;;;;12.40;10.30;;;;0.33
05/03/20 20:00;Torchiarolo-Lendinuso;;4.64;;;14.70;12.25;;;;0.24
05/03/20 21:00;Torchiarolo-Lendinuso;;;;;36.96;32.30;;;;0.80
05/03/20 22:00;Torchiarolo-Lendinuso;;7.08;;;46.57;39.59;;;;0.98
05/03/20 23:00;Torchiarolo-Lendinuso;;;;;48.92;40.12;;;;1.19
06/03/20 00:00;Torchiarolo-Lendinuso;;21.48;;;34.48;29.03;;;;9.06
06/03/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;7.01
06/03/20 02:00;Torchiarolo-Lendinuso;;37.11;;;16.17;13.28;;;;
06/03/20 03:00;Torchiarolo-Lendinuso;;;;;12.47;9.92;;;;
06/03/20 04:00;Torchiarolo-Lendinuso;;26.12;;;8.65;6.53;;;;
06/03/20 05:00;Torchiarolo-Lendinuso;;;;;10.70;8.30;;;;
06/03/20 06:00;Torchiarolo-Lendinuso;;17.82;;;9.30;7.14;;;;
06/03/20 07:00;Torchiarolo-Lendinuso;;;;;9.17;7.35;;;;
06/03/20 08:00;Torchiarolo-Lendinuso;;14.16;;;12.15;9.42;;;;
06/03/20 09:00;Torchiarolo-Lendinuso;;;;;10.73;7.98;;;;
06/03/20 10:00;Torchiarolo-Lendinuso;;13.67;;;6.34;4.38;;;;
06/03/20 11:00;Torchiarolo-Lendinuso;;;;;6.80;4.91;;;;
06/03/20 12:00;Torchiarolo-Lendinuso;;17.58;;;7.36;5.20;;;;
06/03/20 13:00;Torchiarolo-Lendinuso;;;;;6.36;4.28;;;;
06/03/20 14:00;Torchiarolo-Lendinuso;;11.23;;;5.27;3.10;;;;
06/03/20 15:00;Torchiarolo-Lendinuso;;;;;4.90;2.64;;;;
06/03/20 16:00;Torchiarolo-Lendinuso;;15.63;;;4.60;2.69;;;;
06/03/20 17:00;Torchiarolo-Lendinuso;;;;;5.54;3.30;;;;
06/03/20 18:00;Torchiarolo-Lendinuso;;14.65;;;5.89;3.84;;;;
06/03/20 19:00;Torchiarolo-Lendinuso;;;;;5.46;3.58;;;;
06/03/20 20:00;Torchiarolo-Lendinuso;;15.38;;;7.47;5.44;;;;
06/03/20 21:00;Torchiarolo-Lendinuso;;;;;7.56;5.55;;;;
06/03/20 22:00;Torchiarolo-Lendinuso;;22.46;;;8.11;5.98;;;;
06/03/20 23:00;Torchiarolo-Lendinuso;;;;;6.25;4.52;;;;
07/03/20 00:00;Torchiarolo-Lendinuso;;28.32;;;5.70;3.70;;;;
07/03/20 01:00;Torchiarolo-Lendinuso;;;;;5.96;4.06;;;;
07/03/20 02:00;Torchiarolo-Lendinuso;;19.78;;;7.87;6.04;;;;
07/03/20 03:00;Torchiarolo-Lendinuso;;;;;9.00;6.78;;;;
07/03/20 04:00;Torchiarolo-Lendinuso;;16.11;;;11.63;9.03;;;;
07/03/20 05:00;Torchiarolo-Lendinuso;;;;;12.37;9.43;;;;
07/03/20 06:00;Torchiarolo-Lendinuso;;16.85;;;16.79;13.43;;;;
07/03/20 07:00;Torchiarolo-Lendinuso;;;;;26.04;18.71;;;;
07/03/20 08:00;Torchiarolo-Lendinuso;;16.11;;;18.07;13.37;;;;
07/03/20 09:00;Torchiarolo-Lendinuso;;;;;18.70;13.95;;;;
07/03/20 10:00;Torchiarolo-Lendinuso;;20.75;;;21.00;16.91;;;;
07/03/20 11:00;Torchiarolo-Lendinuso;;;;;24.90;20.65;;;;
07/03/20 12:00;Torchiarolo-Lendinuso;;12.45;;;22.30;18.18;;;;
07/03/20 13:00;Torchiarolo-Lendinuso;;;;;11.26;8.33;;;;
07/03/20 14:00;Torchiarolo-Lendinuso;;16.36;;;6.80;4.34;;;;
07/03/20 15:00;Torchiarolo-Lendinuso;;;;;6.45;4.23;;;;
07/03/20 16:00;Torchiarolo-Lendinuso;;18.80;;;5.07;2.78;;;;
07/03/20 17:00;Torchiarolo-Lendinuso;;;;;6.13;4.03;;;;
07/03/20 18:00;Torchiarolo-Lendinuso;;9.77;;;8.26;5.72;;;;
07/03/20 19:00;Torchiarolo-Lendinuso;;;;;11.64;9.03;;;;
07/03/20 20:00;Torchiarolo-Lendinuso;;5.13;;;11.38;9.12;;;;
07/03/20 21:00;Torchiarolo-Lendinuso;;;;;9.51;6.76;;;;
07/03/20 22:00;Torchiarolo-Lendinuso;;16.36;;;8.77;6.45;;;;
07/03/20 23:00;Torchiarolo-Lendinuso;;;;;5.06;2.88;;;;
08/03/20 00:00;Torchiarolo-Lendinuso;;13.43;;;6.35;4.30;;;;
08/03/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;
08/03/20 02:00;Torchiarolo-Lendinuso;;7.08;;;5.98;3.61;;;;
08/03/20 03:00;Torchiarolo-Lendinuso;;;;;5.16;3.15;;;;
08/03/20 04:00;Torchiarolo-Lendinuso;;12.94;;;4.99;2.98;;;;
08/03/20 05:00;Torchiarolo-Lendinuso;;;;;4.23;2.36;;;;
08/03/20 06:00;Torchiarolo-Lendinuso;;6.35;;;4.06;2.21;;;;
08/03/20 07:00;Torchiarolo-Lendinuso;;;;;4.13;2.26;;;;
08/03/20 08:00;Torchiarolo-Lendinuso;;2.93;;;4.25;2.36;;;;
08/03/20 09:00;Torchiarolo-Lendinuso;;;;;5.01;2.68;;;;
08/03/20 10:00;Torchiarolo-Lendinuso;;4.64;;;5.58;3.21;;;;
08/03/20 11:00;Torchiarolo-Lendinuso;;;;;6.02;3.61;;;;
08/03/20 12:00;Torchiarolo-Lendinuso;;2.69;;;7.52;4.81;;;;
08/03/20 13:00;Torchiarolo-Lendinuso;;;;;7.29;4.73;;;;
08/03/20 14:00;Torchiarolo-Lendinuso;;3.42;;;8.82;6.05;;;;
08/03/20 15:00;Torchiarolo-Lendinuso;;;;;6.97;4.69;;;;
08/03/20 16:00;Torchiarolo-Lendinuso;;9.03;;;10.13;6.93;;;;
08/03/20 17:00;Torchiarolo-Lendinuso;;;;;11.24;8.15;;;;
08/03/20 18:00;Torchiarolo-Lendinuso;;5.37;;;7.29;4.99;;;;
08/03/20 19:00;Torchiarolo-Lendinuso;;;;;6.81;4.50;;;;
08/03/20 20:00;Torchiarolo-Lendinuso;;2.93;;;6.37;4.33;;;;
08/03/20 21:00;Torchiarolo-Lendinuso;;;;;8.12;5.54;;;;
08/03/20 22:00;Torchiarolo-Lendinuso;;13.43;;;7.06;4.98;;;;
08/03/20 23:00;Torchiarolo-Lendinuso;;;;;9.80;7.31;;;;
09/03/20 00:00;Torchiarolo-Lendinuso;;12.45;;;8.46;6.05;;;;
09/03/20 01:00;Torchiarolo-Lendinuso;;;;;6.39;4.07;;;;
09/03/20 02:00;Torchiarolo-Lendinuso;;14.89;;;5.58;3.34;;;;
09/03/20 03:00;Torchiarolo-Lendinuso;;;;;4.90;2.80;;;;
09/03/20 04:00;Torchiarolo-Lendinuso;;10.01;;;4.88;2.64;;;;
09/03/20 05:00;Torchiarolo-Lendinuso;;;;;5.10;2.72;;;;
09/03/20 06:00;Torchiarolo-Lendinuso;;5.62;;;5.24;3.06;;;;
09/03/20 07:00;Torchiarolo-Lendinuso;;;;;8.24;5.58;;;;
09/03/20 08:00;Torchiarolo-Lendinuso;;6.84;;;10.14;6.87;;;;
09/03/20 09:00;Torchiarolo-Lendinuso;;;;;13.73;9.57;;;;
09/03/20 10:00;Torchiarolo-Lendinuso;;3.91;;;13.81;9.39;;;;
09/03/20 11:00;Torchiarolo-Lendinuso;;;;;8.81;5.60;;;;
09/03/20 12:00;Torchiarolo-Lendinuso;;2.93;;;10.41;7.05;;;;
09/03/20 13:00;Torchiarolo-Lendinuso;;;;;8.34;5.32;;;;
09/03/20 14:00;Torchiarolo-Lendinuso;;2.69;;;7.86;5.27;;;;
09/03/20 15:00;Torchiarolo-Lendinuso;;;;;7.16;4.60;;;;
09/03/20 16:00;Torchiarolo-Lendinuso;;2.20;;;8.13;5.32;;;;
09/03/20 17:00;Torchiarolo-Lendinuso;;;;;9.37;6.72;;;;
09/03/20 18:00;Torchiarolo-Lendinuso;;3.91;;;8.02;5.80;;;;
09/03/20 19:00;Torchiarolo-Lendinuso;;;;;11.05;8.20;;;;
09/03/20 20:00;Torchiarolo-Lendinuso;;14.16;;;15.76;12.81;;;;
09/03/20 21:00;Torchiarolo-Lendinuso;;;;;15.90;13.30;;;;
09/03/20 22:00;Torchiarolo-Lendinuso;;9.77;;;10.79;8.21;;;;
09/03/20 23:00;Torchiarolo-Lendinuso;;;;;10.13;7.71;;;;
10/03/20 00:00;Torchiarolo-Lendinuso;;18.80;;;9.15;6.83;;;;
10/03/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;
10/03/20 02:00;Torchiarolo-Lendinuso;;21.24;;;7.84;5.48;;;;
10/03/20 03:00;Torchiarolo-Lendinuso;;;;;7.85;5.51;;;;
10/03/20 04:00;Torchiarolo-Lendinuso;;16.85;;;8.34;6.06;;;;
10/03/20 05:00;Torchiarolo-Lendinuso;;;;;7.03;4.99;;;;
10/03/20 06:00;Torchiarolo-Lendinuso;;22.22;;;7.30;5.12;;;;
10/03/20 07:00;Torchiarolo-Lendinuso;;;;;10.18;7.49;;;;
10/03/20 08:00;Torchiarolo-Lendinuso;;20.26;;;13.82;10.47;;;;
10/03/20 09:00;Torchiarolo-Lendinuso;;;;;17.24;12.04;;;;
10/03/20 10:00;Torchiarolo-Lendinuso;;11.23;;;14.25;9.53;;;;
10/03/20 11:00;Torchiarolo-Lendinuso;;;;;13.30;9.22;;;;
10/03/20 12:00;Torchiarolo-Lendinuso;;6.35;;;12.29;8.61;;;;
10/03/20 13:00;Torchiarolo-Lendinuso;;;;;9.78;6.47;;;;
10/03/20 14:00;Torchiarolo-Lendinuso;;4.15;;;11.48;7.70;;;;
10/03/20 15:00;Torchiarolo-Lendinuso;;;;;8.90;5.73;;;;
10/03/20 16:00;Torchiarolo-Lendinuso;;9.28;;;6.16;3.84;;;;
10/03/20 17:00;Torchiarolo-Lendinuso;;;;;7.51;4.96;;;;
10/03/20 18:00;Torchiarolo-Lendinuso;;11.23;;;5.86;3.89;;;;4.26
10/03/20 19:00;Torchiarolo-Lendinuso;;;;;8.11;5.71;;;;3.05
10/03/20 20:00;Torchiarolo-Lendinuso;;16.36;;;8.39;6.32;;;;2.53
10/03/20 21:00;Torchiarolo-Lendinuso;;;;;8.79;6.62;;;;1.34
10/03/20 22:00;Torchiarolo-Lendinuso;;18.55;;;9.91;7.65;;;;1.73
10/03/20 23:00;Torchiarolo-Lendinuso;;;;;7.50;5.13;;;;1.60
11/03/20 00:00;Torchiarolo-Lendinuso;;20.75;;;7.13;4.96;;;;1.46
11/03/20 01:00;Torchiarolo-Lendinuso;;;;;6.77;4.52;;;;1.41
11/03/20 02:00;Torchiarolo-Lendinuso;;18.80;;;6.21;4.08;;;;1.45
11/03/20 03:00;Torchiarolo-Lendinuso;;;;;5.93;3.84;;;;1.53
11/03/20 04:00;Torchiarolo-Lendinuso;;15.87;;;5.80;3.62;;;;1.30
11/03/20 05:00;Torchiarolo-Lendinuso;;;;;6.08;3.85;;;;1.42
11/03/20 06:00;Torchiarolo-Lendinuso;;20.75;;;6.85;4.63;;;;1.36
11/03/20 07:00;Torchiarolo-Lendinuso;;;;;8.94;6.84;;;;1.26
11/03/20 08:00;Torchiarolo-Lendinuso;;11.72;;;10.42;7.38;;;;1.22
11/03/20 09:00;Torchiarolo-Lendinuso;;;;;17.05;12.00;;;;1.34
11/03/20 10:00;Torchiarolo-Lendinuso;;9.28;;;14.74;10.04;;;;1.57
11/03/20 11:00;Torchiarolo-Lendinuso;;;;;13.81;9.66;;;;1.31
11/03/20 12:00;Torchiarolo-Lendinuso;;8.06;;;14.22;10.12;;;;1.20
11/03/20 13:00;Torchiarolo-Lendinuso;;;;;7.28;4.76;;;;1.51
11/03/20 14:00;Torchiarolo-Lendinuso;;12.45;;;6.98;4.55;;;;1.41
11/03/20 15:00;Torchiarolo-Lendinuso;;;;;7.26;4.82;;;;1.42
11/03/20 16:00;Torchiarolo-Lendinuso;;10.99;;;6.53;4.35;;;;1.17
11/03/20 17:00;Torchiarolo-Lendinuso;;;;;6.49;4.49;;;;0.63
11/03/20 18:00;Torchiarolo-Lendinuso;;20.02;;;9.44;7.23;;;;0.75
11/03/20 19:00;Torchiarolo-Lendinuso;;;;;12.23;9.65;;;;0.78
11/03/20 20:00;Torchiarolo-Lendinuso;;11.96;;;11.76;9.68;;;;0.99
11/03/20 21:00;Torchiarolo-Lendinuso;;;;;16.29;13.64;;;;0.72
11/03/20 22:00;Torchiarolo-Lendinuso;;14.40;;;15.16;12.38;;;;0.90
11/03/20 23:00;Torchiarolo-Lendinuso;;;;;14.88;11.96;;;;1.04
12/03/20 00:00;Torchiarolo-Lendinuso;;19.04;;;15.75;13.00;;;;0.81
12/03/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;1.03
12/03/20 02:00;Torchiarolo-Lendinuso;;17.33;;;13.27;10.71;;;;
12/03/20 03:00;Torchiarolo-Lendinuso;;;;;8.51;5.98;;;;0.56
12/03/20 04:00;Torchiarolo-Lendinuso;;22.71;;;8.72;6.48;;;;0.89
12/03/20 05:00;Torchiarolo-Lendinuso;;;;;10.26;8.02;;;;0.20
12/03/20 06:00;Torchiarolo-Lendinuso;;18.80;;;10.35;8.18;;;;0.55
12/03/20 07:00;Torchiarolo-Lendinuso;;;;;15.57;11.61;;;;0.80
12/03/20 08:00;Torchiarolo-Lendinuso;;17.58;;;17.11;12.21;;;;1.28
12/03/20 09:00;Torchiarolo-Lendinuso;;;;;14.43;10.41;;;;1.15
12/03/20 10:00;Torchiarolo-Lendinuso;;15.38;;;10.08;7.31;;;;1.02
12/03/20 11:00;Torchiarolo-Lendinuso;;;;;8.30;5.81;;;;0.74
12/03/20 12:00;Torchiarolo-Lendinuso;;8.79;;;13.54;9.84;;;;0.37
12/03/20 13:00;Torchiarolo-Lendinuso;;;;;8.12;5.74;;;;1.01
12/03/20 14:00;Torchiarolo-Lendinuso;;4.88;;;9.04;6.47;;;;1.17
12/03/20 15:00;Torchiarolo-Lendinuso;;;;;9.56;7.00;;;;1.27
12/03/20 16:00;Torchiarolo-Lendinuso;;4.39;;;9.88;7.10;;;;1.11
12/03/20 17:00;Torchiarolo-Lendinuso;;;;;11.38;8.93;;;;1.24
12/03/20 18:00;Torchiarolo-Lendinuso;;3.42;;;13.98;11.32;;;;1.02
12/03/20 19:00;Torchiarolo-Lendinuso;;;;;14.24;11.47;;;;0.85
12/03/20 20:00;Torchiarolo-Lendinuso;;14.16;;;13.58;10.87;;;;0.93
12/03/20 21:00;Torchiarolo-Lendinuso;;;;;17.48;14.21;;;;1.08
12/03/20 22:00;Torchiarolo-Lendinuso;;23.68;;;22.07;18.24;;;;0.87
12/03/20 23:00;Torchiarolo-Lendinuso;;;;;22.74;18.36;;;;0.47
13/03/20 00:00;Torchiarolo-Lendinuso;;16.60;;;21.49;16.97;;;;1.37
13/03/20 01:00;Torchiarolo-Lendinuso;;;;;17.39;13.12;;;;1.46
13/03/20 02:00;Torchiarolo-Lendinuso;;27.34;;;15.07;11.54;;;;1.19
13/03/20 03:00;Torchiarolo-Lendinuso;;;;;13.18;10.14;;;;0.74
13/03/20 04:00;Torchiarolo-Lendinuso;;32.71;;;15.82;11.82;;;;1.30
13/03/20 05:00;Torchiarolo-Lendinuso;;;;;14.74;11.64;;;;1.32
13/03/20 06:00;Torchiarolo-Lendinuso;;31.74;;;13.47;10.35;;;;1.24
13/03/20 07:00;Torchiarolo-Lendinuso;;;;;12.60;9.71;;;;1.35
13/03/20 08:00;Torchiarolo-Lendinuso;;27.59;;;18.16;13.65;;;;1.49
13/03/20 09:00;Torchiarolo-Lendinuso;;;;;14.03;10.23;;;;1.04
13/03/20 10:00;Torchiarolo-Lendinuso;;28.56;;;16.90;12.18;;;;2.11
13/03/20 11:00;Torchiarolo-Lendinuso;;;;;15.06;10.72;;;;2.89
13/03/20 12:00;Torchiarolo-Lendinuso;;15.14;;;10.45;7.42;;;;1.66
13/03/20 13:00;Torchiarolo-Lendinuso;;;;;10.56;7.54;;;;0.87
13/03/20 14:00;Torchiarolo-Lendinuso;;9.52;;;8.58;5.78;;;;0.43
13/03/20 15:00;Torchiarolo-Lendinuso;;;;;8.26;5.69;;;;1.06
13/03/20 16:00;Torchiarolo-Lendinuso;;16.36;;;7.25;4.81;;;;1.06
13/03/20 17:00;Torchiarolo-Lendinuso;;;;;7.31;5.18;;;;1.34
13/03/20 18:00;Torchiarolo-Lendinuso;;9.52;;;8.22;6.09;;;;1.48
13/03/20 19:00;Torchiarolo-Lendinuso;;;;;9.88;7.82;;;;1.28
13/03/20 20:00;Torchiarolo-Lendinuso;;14.16;;;11.47;8.89;;;;1.14
13/03/20 21:00;Torchiarolo-Lendinuso;;;;;18.72;15.37;;;;1.26
13/03/20 22:00;Torchiarolo-Lendinuso;;14.65;;;12.46;9.80;;;;1.04
13/03/20 23:00;Torchiarolo-Lendinuso;;;;;13.08;10.45;;;;1.01
14/03/20 00:00;Torchiarolo-Lendinuso;;14.40;;;13.67;10.58;;;;0.83
14/03/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;0.85
14/03/20 02:00;Torchiarolo-Lendinuso;;13.43;;;13.57;10.78;;;;
14/03/20 03:00;Torchiarolo-Lendinuso;;;;;15.87;12.39;;;;1.03
14/03/20 04:00;Torchiarolo-Lendinuso;;12.21;;;15.05;12.32;;;;1.60
14/03/20 05:00;Torchiarolo-Lendinuso;;;;;11.97;9.27;;;;1.44
14/03/20 06:00;Torchiarolo-Lendinuso;;22.22;;;10.38;7.74;;;;0.91
14/03/20 07:00;Torchiarolo-Lendinuso;;;;;12.68;9.59;;;;1.41
14/03/20 08:00;Torchiarolo-Lendinuso;;21.73;;;17.84;13.25;;;;1.59
14/03/20 09:00;Torchiarolo-Lendinuso;;;;;20.11;15.05;;;;1.35
14/03/20 10:00;Torchiarolo-Lendinuso;;11.96;;;14.97;10.91;;;;1.22
14/03/20 11:00;Torchiarolo-Lendinuso;;;;;11.24;7.93;;;;1.37
14/03/20 12:00;Torchiarolo-Lendinuso;;6.59;;;7.79;5.31;;;;1.45
14/03/20 13:00;Torchiarolo-Lendinuso;;;;;8.56;5.87;;;;1.29
14/03/20 14:00;Torchiarolo-Lendinuso;;15.14;;;9.20;6.62;;;;1.07
14/03/20 15:00;Torchiarolo-Lendinuso;;;;;9.16;6.65;;;;0.93
14/03/20 16:00;Torchiarolo-Lendinuso;;17.82;;;10.46;7.86;;;;0.86
14/03/20 17:00;Torchiarolo-Lendinuso;;;;;10.16;7.73;;;;0.56
14/03/20 18:00;Torchiarolo-Lendinuso;;22.71;;;11.90;9.37;;;;0.98
14/03/20 19:00;Torchiarolo-Lendinuso;;;;;14.43;12.09;;;;1.18
14/03/20 20:00;Torchiarolo-Lendinuso;;15.14;;;12.07;9.37;;;;1.23
14/03/20 21:00;Torchiarolo-Lendinuso;;;;;16.39;13.81;;;;1.32
14/03/20 22:00;Torchiarolo-Lendinuso;;21.73;;;15.96;12.86;;;;1.42
14/03/20 23:00;Torchiarolo-Lendinuso;;;;;11.31;8.80;;;;1.14
15/03/20 00:00;Torchiarolo-Lendinuso;;28.32;;;8.94;6.42;;;;1.09
15/03/20 01:00;Torchiarolo-Lendinuso;;;;;8.52;6.18;;;;1.21
15/03/20 02:00;Torchiarolo-Lendinuso;;23.19;;;8.20;6.02;;;;1.19
15/03/20 03:00;Torchiarolo-Lendinuso;;;;;10.33;7.52;;;;1.28
15/03/20 04:00;Torchiarolo-Lendinuso;;15.14;;;8.95;6.68;;;;1.22
15/03/20 05:00;Torchiarolo-Lendinuso;;;;;8.58;5.99;;;;1.10
15/03/20 06:00;Torchiarolo-Lendinuso;;15.38;;;8.13;5.80;;;;1.55
15/03/20 07:00;Torchiarolo-Lendinuso;;;;;9.00;6.49;;;;1.57
15/03/20 08:00;Torchiarolo-Lendinuso;;14.65;;;16.65;12.33;;;;1.66
15/03/20 09:00;Torchiarolo-Lendinuso;;;;;19.06;13.42;;;;2.17
15/03/20 10:00;Torchiarolo-Lendinuso;;12.70;;;15.08;9.46;;;;2.64
15/03/20 11:00;Torchiarolo-Lendinuso;;;;;10.20;6.98;;;;2.86
15/03/20 12:00;Torchiarolo-Lendinuso;;7.57;;;8.89;5.68;;;;3.48
15/03/20 13:00;Torchiarolo-Lendinuso;;;;;6.11;3.84;;;;4.28
15/03/20 14:00;Torchiarolo-Lendinuso;;12.94;;;5.60;3.54;;;;3.38
15/03/20 15:00;Torchiarolo-Lendinuso;;;;;5.73;3.77;;;;2.67
15/03/20 16:00;Torchiarolo-Lendinuso;;15.38;;;6.27;4.07;;;;1.89
15/03/20 17:00;Torchiarolo-Lendinuso;;;;;6.47;4.25;;;;1.92
15/03/20 18:00;Torchiarolo-Lendinuso;;17.09;;;6.15;4.06;;;;1.79
15/03/20 19:00;Torchiarolo-Lendinuso;;;;;5.19;3.24;;;;1.98
15/03/20 20:00;Torchiarolo-Lendinuso;;18.80;;;5.72;3.62;;;;2.08
15/03/20 21:00;Torchiarolo-Lendinuso;;;;;4.98;2.90;;;;2.03
15/03/20 22:00;Torchiarolo-Lendinuso;;23.44;;;4.74;2.82;;;;1.76
15/03/20 23:00;Torchiarolo-Lendinuso;;;;;4.93;2.87;;;;1.98
16/03/20 00:00;Torchiarolo-Lendinuso;;15.38;;;4.61;2.59;;;;2.35
16/03/20 01:00;Torchiarolo-Lendinuso;;;;;;;;;;2.35
16/03/20 02:00;Torchiarolo-Lendinuso;;14.65;;;5.86;3.88;;;;
16/03/20 03:00;Torchiarolo-Lendinuso;;;;;6.22;4.25;;;;1.37
16/03/20 04:00;Torchiarolo-Lendinuso;;10.50;;;6.56;4.35;;;;1.36
16/03/20 05:00;Torchiarolo-Lendinuso;;;;;5.79;3.74;;;;1.43
16/03/20 06:00;Torchiarolo-Lendinuso;;15.14;;;5.13;3.12;;;;1.03
16/03/20 07:00;Torchiarolo-Lendinuso;;;;;5.35;3.48;;;;1.02
16/03/20 08:00;Torchiarolo-Lendinuso;;18.07;;;6.71;4.19;;;;1.38
16/03/20 09:00;Torchiarolo-Lendinuso;;;;;8.85;5.36;;;;1.46
16/03/20 10:00;Torchiarolo-Lendinuso;;10.50;;;6.09;3.27;;;;1.30
16/03/20 11:00;Torchiarolo-Lendinuso;;;;;6.60;3.90;;;;1.29
16/03/20 12:00;Torchiarolo-Lendinuso;;13.18;;;7.28;4.44;;;;1.12
16/03/20 13:00;Torchiarolo-Lendinuso;;;;;5.22;3.03;;;;1.07
16/03/20 14:00;Torchiarolo-Lendinuso;;10.01;;;6.44;3.68;;;;0.94
16/03/20 15:00;Torchiarolo-Lendinuso;;;;;5.64;3.51;;;;0.96
16/03/20 16:00;Torchiarolo-Lendinuso;;7.81;;;9.00;6.41;;;;0.44
16/03/20 17:00;Torchiarolo-Lendinuso;;;;;6.98;4.91;;;;0.08
16/03/20 18:00;Torchiarolo-Lendinuso;;13.43;;;9.16;6.94;;;;0.55
16/03/20 19:00;Torchiarolo-Lendinuso;;;;;11.39;8.96;;;;0.56
16/03/20 20:00;Torchiarolo-Lendinuso;;14.89;;;10.58;7.69;;;;0.22
16/03/20 21:00;Torchiarolo-Lendinuso;;;;;17.51;13.80;;;;0.38
16/03/20 22:00;Torchiarolo-Lendinuso;;17.58;;;19.29;16.02;;;;0.51
16/03/20 23:00;Torchiarolo-Lendinuso;;;;;19.50;15.71;;;;0.57
17/03/20 00:00;Torchiarolo-Lendinuso;;19.04;;;13.53;10.92;;;;0.53
17/03/20 01:00;Torchiarolo-Lendinuso;;;;;13.43;11.01;;;;0.73
17/03/20 02:00;Torchiarolo-Lendinuso;;20.02;;;8.44;6.17;;;;0.28
17/03/20 03:00;Torchiarolo-Lendinuso;;;;;7.82;5.65;;;;0.48
17/03/20 04:00;Torchiarolo-Lendinuso;;12.45;;;7.71;5.15;;;;0.49
17/03/20 05:00;Torchiarolo-Lendinuso;;;;;8.00;5.41;;;;0.44
17/03/20 06:00;Torchiarolo-Lendinuso;;14.65;;;8.46;5.36;;;;0.71
17/03/20 07:00;Torchiarolo-Lendinuso;;;;;16.89;11.71;;;;0.62
17/03/20 08:00;Torchiarolo-Lendinuso;;8.54;;;16.95;11.38;;;;1.46
17/03/20 09:00;Torchiarolo-Lendinuso;;;;;21.42;13.69;;;;2.31
17/03/20 10:00;Torchiarolo-Lendinuso;;12.70;;;8.90;5.79;;;;1.73
