Data;Station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;Benzene;SO2
29/07/20 15:00;Bari - CUS;;26;;7.70;48.77;36.95;;80.97;;
29/07/20 16:00;Bari - CUS;;26;;5.81;42.09;33.19;;89.49;;
29/07/20 17:00;Bari - CUS;;26;;8.18;57.34;44.81;;80.09;;
29/07/20 18:00;Bari - CUS;;26;;4.37;49.00;42.30;;81.10;;
29/07/20 19:00;Bari - CUS;;26;;4.73;68.69;61.44;;60.83;;
29/07/20 20:00;Bari - CUS;;26;;1.24;28.55;26.64;;90.83;;
29/07/20 21:00;Bari - CUS;;26;;1.88;12.94;10.02;;100.75;;
29/07/20 22:00;Bari - CUS;;26;;3.22;61.27;56.32;;46.53;;
29/07/20 23:00;Bari - CUS;;26;;4.53;68.32;61.36;;26.62;;
30/07/20 00:00;Bari - CUS;;26;;2.97;54.63;50.08;;17.17;;
30/07/20 01:00;Bari - CUS;;30;;2.50;47.35;43.52;;15.18;;
30/07/20 02:00;Bari - CUS;;30;;;;;;23.01;;
30/07/20 03:00;Bari - CUS;;30;;1.47;29.64;27.39;;;;
30/07/20 04:00;Bari - CUS;;30;;1.40;28.54;26.40;;18.58;;
30/07/20 05:00;Bari - CUS;;30;;4.33;49.07;42.43;;9.71;;
30/07/20 06:00;Bari - CUS;;30;;17.45;77.96;51.20;;12.07;;
30/07/20 07:00;Bari - CUS;;30;;48.81;143.74;68.89;;12.49;;
30/07/20 08:00;Bari - CUS;;30;;19.44;82.02;52.21;;42.81;;
30/07/20 09:00;Bari - CUS;;30;;2.84;21.37;17.03;;83.84;;
30/07/20 10:00;Bari - CUS;;30;;2.87;21.45;17.05;;97.09;;
30/07/20 11:00;Bari - CUS;;30;;1.48;12.38;10.13;;118.35;;
30/07/20 12:00;Bari - CUS;;30;;1.37;9.74;7.63;;127.57;;
30/07/20 13:00;Bari - CUS;;30;;1.18;7.11;5.30;;130.43;;
30/07/20 14:00;Bari - CUS;;30;;1.74;10.48;7.83;;122.28;;
30/07/20 15:00;Bari - CUS;;30;;1.47;8.99;6.73;;;;
30/07/20 16:00;Bari - CUS;;30;;3.40;23.14;17.94;;;;
30/07/20 17:00;Bari - CUS;;30;;1.15;6.56;4.80;;;;
30/07/20 18:00;Bari - CUS;;30;;1.77;15.31;12.61;;;;
30/07/20 19:00;Bari - CUS;;30;;1.24;9.09;7.18;;;;
30/07/20 20:00;Bari - CUS;;30;;1.54;26.59;24.22;;;;
30/07/20 21:00;Bari - CUS;;30;;1.44;31.81;29.59;;;;
30/07/20 22:00;Bari - CUS;;30;;2.16;38.65;35.34;;;;
30/07/20 23:00;Bari - CUS;;30;;2.21;64.02;60.63;;;;
31/07/20 00:00;Bari - CUS;;30;;11.91;89.88;71.61;;;;
31/07/20 01:00;Bari - CUS;;26;;5.14;54.23;46.34;;;;
31/07/20 02:00;Bari - CUS;;26;;2.41;39.88;36.19;;;;
31/07/20 03:00;Bari - CUS;;26;;2.25;35.81;32.37;;;;
31/07/20 04:00;Bari - CUS;;26;;2.63;35.27;31.25;;;;
31/07/20 05:00;Bari - CUS;;26;;2.57;36.27;32.33;;;;
31/07/20 06:00;Bari - CUS;;26;;32.09;99.42;50.23;;;;
31/07/20 07:00;Bari - CUS;;26;;32.42;105.65;55.94;;;;
31/07/20 08:00;Bari - CUS;;26;;26.76;96.27;55.23;;;;
31/07/20 09:00;Bari - CUS;;26;;9.69;52.36;37.50;;;;
31/07/20 10:00;Bari - CUS;;26;;7.63;43.95;32.26;;68.58;;
31/07/20 11:00;Bari - CUS;;26;;2.57;16.23;12.28;;100.63;;
31/07/20 12:00;Bari - CUS;;26;;1.79;11.79;9.04;;115.15;;
31/07/20 13:00;Bari - CUS;;26;;1.27;6.33;4.38;;113.95;;
31/07/20 14:00;Bari - CUS;;26;;1.07;4.55;2.91;;107.02;;
31/07/20 15:00;Bari - CUS;;26;;0.98;2.96;1.44;;98.99;;
31/07/20 16:00;Bari - CUS;;26;;0.95;3.34;1.90;;100.02;;
31/07/20 17:00;Bari - CUS;;26;;1.07;4.47;2.83;;108.16;;
31/07/20 18:00;Bari - CUS;;26;;1.34;8.61;6.55;;108.35;;
31/07/20 19:00;Bari - CUS;;26;;0.95;11.24;9.78;;104.21;;
31/07/20 20:00;Bari - CUS;;26;;1.09;15.64;13.96;;97.65;;
31/07/20 21:00;Bari - CUS;;26;;1.30;22.32;20.32;;83.85;;
31/07/20 22:00;Bari - CUS;;26;;1.12;35.07;33.37;;71.16;;
31/07/20 23:00;Bari - CUS;;26;;1.07;27.91;26.26;;70.05;;
01/08/20 00:00;Bari - CUS;;26;;1.23;43.71;41.84;;48.92;;
01/08/20 01:00;Bari - CUS;;23;;1.18;44.55;42.74;;34.72;;
01/08/20 02:00;Bari - CUS;;23;;;;;;46.79;;
01/08/20 03:00;Bari - CUS;;23;;1.37;35.15;33.04;;;;
01/08/20 04:00;Bari - CUS;;23;;1.33;35.89;33.85;;32.52;;
01/08/20 05:00;Bari - CUS;;23;;1.11;16.59;14.89;;61.00;;
01/08/20 06:00;Bari - CUS;;23;;14.25;62.94;41.09;;29.02;;
01/08/20 07:00;Bari - CUS;;23;;6.33;46.49;36.78;;54.30;;
01/08/20 08:00;Bari - CUS;;23;;1.68;14.61;12.04;;92.71;;
01/08/20 09:00;Bari - CUS;;23;;2.13;16.42;13.16;;88.97;;
01/08/20 10:00;Bari - CUS;;23;;1.49;11.46;9.17;;108.67;;
01/08/20 11:00;Bari - CUS;;23;;1.33;8.99;6.97;;118.25;;
01/08/20 12:00;Bari - CUS;;23;;1.32;9.23;7.21;;132.88;;
01/08/20 13:00;Bari - CUS;;23;;1.06;6.49;4.88;;136.35;;
01/08/20 14:00;Bari - CUS;;23;;3.06;19.99;15.32;;117.63;;
01/08/20 15:00;Bari - CUS;;23;;1.03;4.78;3.19;;118.21;;
01/08/20 16:00;Bari - CUS;;23;;0.91;3.38;1.97;;117.69;;
01/08/20 17:00;Bari - CUS;;23;;0.92;4.77;3.35;;121.75;;
01/08/20 18:00;Bari - CUS;;23;;1.06;5.55;3.92;;116.40;;
01/08/20 19:00;Bari - CUS;;23;;1.06;8.48;6.85;;105.79;;
01/08/20 20:00;Bari - CUS;;23;;0.98;9.04;7.55;;97.73;;
01/08/20 21:00;Bari - CUS;;23;;0.88;8.80;7.46;;94.17;;
01/08/20 22:00;Bari - CUS;;23;;1.03;8.16;6.61;;92.83;;
01/08/20 23:00;Bari - CUS;;23;;1.09;14.27;12.60;;77.06;;
02/08/20 00:00;Bari - CUS;;23;;1.13;19.06;17.33;;63.41;;
02/08/20 01:00;Bari - CUS;;23;;0.94;15.56;14.13;;74.37;;
02/08/20 02:00;Bari - CUS;;23;;0.86;11.34;10.03;;86.72;;
02/08/20 03:00;Bari - CUS;;23;;0.91;6.01;4.62;;100.10;;
02/08/20 04:00;Bari - CUS;;23;;0.83;5.27;4.00;;103.53;;
02/08/20 05:00;Bari - CUS;;23;;0.93;5.95;4.51;;100.76;;
02/08/20 06:00;Bari - CUS;;23;;1.00;7.48;5.96;;93.92;;
02/08/20 07:00;Bari - CUS;;23;;1.09;7.09;5.43;;92.77;;
02/08/20 08:00;Bari - CUS;;23;;1.26;7.26;5.32;;93.94;;
02/08/20 09:00;Bari - CUS;;23;;1.25;6.92;5.00;;98.27;;
02/08/20 10:00;Bari - CUS;;23;;1.54;8.67;6.30;;99.78;;
02/08/20 11:00;Bari - CUS;;23;;1.04;4.67;3.05;;102.83;;
02/08/20 12:00;Bari - CUS;;23;;1.11;4.35;2.66;;110.22;;
02/08/20 13:00;Bari - CUS;;23;;1.66;8.28;5.74;;107.95;;
02/08/20 14:00;Bari - CUS;;23;;2.05;9.47;6.32;;108.87;;
02/08/20 15:00;Bari - CUS;;23;;1.14;3.53;1.79;;120.86;;
02/08/20 16:00;Bari - CUS;;23;;1.16;5.85;4.08;;127.41;;
02/08/20 17:00;Bari - CUS;;23;;1.04;3.57;1.98;;128.46;;
02/08/20 18:00;Bari - CUS;;23;;1.10;6.86;5.18;;126.81;;
02/08/20 19:00;Bari - CUS;;23;;1.03;14.65;13.07;;120.51;;
02/08/20 20:00;Bari - CUS;;23;;1.01;16.71;15.16;;111.18;;
02/08/20 21:00;Bari - CUS;;23;;3.63;69.40;63.82;;54.20;;
02/08/20 22:00;Bari - CUS;;23;;9.34;102.67;88.35;;16.43;;
02/08/20 23:00;Bari - CUS;;23;;2.46;50.27;46.49;;35.33;;
03/08/20 00:00;Bari - CUS;;23;;1.64;39.56;37.06;;32.15;;
03/08/20 01:00;Bari - CUS;;27;;1.52;34.32;31.99;;30.10;;
03/08/20 02:00;Bari - CUS;;27;;;;;;28.30;;
03/08/20 03:00;Bari - CUS;;27;;2.05;28.17;25.03;;;;
03/08/20 04:00;Bari - CUS;;27;;1.38;19.89;17.79;;36.87;;
03/08/20 05:00;Bari - CUS;;27;;1.52;20.10;17.76;;60.12;;
03/08/20 06:00;Bari - CUS;;27;;11.32;53.91;36.55;;52.06;;
03/08/20 07:00;Bari - CUS;;27;;9.34;54.77;40.45;;51.25;;
03/08/20 08:00;Bari - CUS;;27;;11.41;56.41;38.89;;59.16;;
03/08/20 09:00;Bari - CUS;;27;;7.90;42.39;30.26;;76.94;;
03/08/20 10:00;Bari - CUS;;27;;4.69;28.51;21.36;;91.13;;
03/08/20 11:00;Bari - CUS;;27;;7.24;47.20;36.10;;79.72;;
03/08/20 12:00;Bari - CUS;;27;;8.66;48.03;34.73;;82.37;;
03/08/20 13:00;Bari - CUS;;27;;6.74;36.47;26.14;;82.88;;
03/08/20 14:00;Bari - CUS;;27;;7.42;37.51;26.14;;83.10;;
03/08/20 15:00;Bari - CUS;;27;;5.48;31.55;23.14;;85.90;;
03/08/20 16:00;Bari - CUS;;27;;6.34;43.34;33.63;;74.47;;
03/08/20 17:00;Bari - CUS;;27;;8.63;50.16;36.93;;65.91;;
03/08/20 18:00;Bari - CUS;;27;;6.20;32.94;23.49;;74.01;;
03/08/20 19:00;Bari - CUS;;27;;2.11;15.53;12.29;;73.37;;
03/08/20 20:00;Bari - CUS;;27;;1.55;13.49;11.11;;68.09;;
03/08/20 21:00;Bari - CUS;;27;;1.17;9.34;7.55;;70.47;;
03/08/20 22:00;Bari - CUS;;27;;0.94;6.69;5.25;;71.19;;
03/08/20 23:00;Bari - CUS;;27;;0.87;6.23;4.89;;67.80;;
04/08/20 00:00;Bari - CUS;;27;;0.99;9.12;7.60;;59.26;;
04/08/20 01:00;Bari - CUS;;30;;0.95;11.31;9.84;;56.48;;
04/08/20 02:00;Bari - CUS;;30;;0.99;10.03;8.51;;55.26;;
04/08/20 03:00;Bari - CUS;;30;;0.90;12.42;11.05;;51.49;;
04/08/20 04:00;Bari - CUS;;30;;1.07;14.37;12.74;;51.51;;
04/08/20 05:00;Bari - CUS;;30;;1.04;20.84;19.24;;50.66;;
04/08/20 06:00;Bari - CUS;;30;;16.65;75.34;49.81;;22.72;;
04/08/20 07:00;Bari - CUS;;30;;26.07;100.41;60.46;;17.88;;
04/08/20 08:00;Bari - CUS;;30;;8.22;48.96;36.35;;44.41;;
04/08/20 09:00;Bari - CUS;;30;;8.70;50.89;37.56;;43.39;;
04/08/20 10:00;Bari - CUS;;30;;15.51;58.29;34.49;;50.32;;
04/08/20 11:00;Bari - CUS;;30;;13.55;56.76;35.98;;50.53;;
04/08/20 12:00;Bari - CUS;;30;;11.48;47.81;30.19;;53.59;;
04/08/20 13:00;Bari - CUS;;30;;12.04;46.50;28.05;;54.91;;
04/08/20 14:00;Bari - CUS;;30;;10.32;44.05;28.22;;55.17;;
04/08/20 15:00;Bari - CUS;;30;;6.51;32.01;22.02;;59.21;;
04/08/20 16:00;Bari - CUS;;30;;11.44;50.33;32.79;;57.81;;
04/08/20 17:00;Bari - CUS;;30;;7.59;33.45;21.82;;54.62;;
04/08/20 18:00;Bari - CUS;;30;;4.75;26.97;19.69;;61.16;;
04/08/20 19:00;Bari - CUS;;30;;2.30;17.27;13.74;;65.69;;
04/08/20 20:00;Bari - CUS;;30;;2.42;20.18;16.47;;59.39;;
04/08/20 21:00;Bari - CUS;;30;;2.27;33.62;30.15;;42.83;;
04/08/20 22:00;Bari - CUS;;30;;1.98;18.41;15.38;;65.96;;
04/08/20 23:00;Bari - CUS;;30;;1.36;9.21;7.14;;73.02;;
05/08/20 00:00;Bari - CUS;;30;;1.34;7.95;5.90;;72.98;;
05/08/20 01:00;Bari - CUS;;20;;1.30;6.54;4.56;;73.60;;
05/08/20 02:00;Bari - CUS;;20;;;;;;74.28;;
05/08/20 03:00;Bari - CUS;;20;;1.20;8.68;6.83;;;;
05/08/20 04:00;Bari - CUS;;20;;1.23;6.20;4.31;;71.87;;
05/08/20 05:00;Bari - CUS;;20;;1.28;8.14;6.18;;72.13;;
05/08/20 06:00;Bari - CUS;;20;;1.77;14.84;12.11;;66.39;;
05/08/20 07:00;Bari - CUS;;20;;2.60;16.88;12.90;;65.98;;
05/08/20 08:00;Bari - CUS;;20;;1.93;9.35;6.39;;75.36;;
05/08/20 09:00;Bari - CUS;;20;;2.23;11.06;7.65;;80.99;;
05/08/20 10:00;Bari - CUS;;20;;1.69;8.00;5.41;;91.26;;
05/08/20 11:00;Bari - CUS;;20;;1.16;4.26;2.49;;99.24;;
05/08/20 12:00;Bari - CUS;;20;;2.20;9.30;5.94;;97.45;;
05/08/20 13:00;Bari - CUS;;20;;1.21;3.57;1.71;;100.40;;
05/08/20 14:00;Bari - CUS;;20;;1.02;2.97;1.40;;101.00;;
05/08/20 15:00;Bari - CUS;;20;;1.08;3.43;1.77;;97.85;;
05/08/20 16:00;Bari - CUS;;20;;1.76;12.52;9.82;;87.16;;
05/08/20 17:00;Bari - CUS;;20;;1.87;24.93;22.08;;67.01;;
05/08/20 18:00;Bari - CUS;;20;;1.80;19.88;17.13;;66.35;;
05/08/20 19:00;Bari - CUS;;20;;4.19;39.38;32.96;;41.85;;
05/08/20 20:00;Bari - CUS;;20;;4.54;51.57;44.61;;24.56;;
05/08/20 21:00;Bari - CUS;;20;;3.93;47.65;41.61;;24.87;;
05/08/20 22:00;Bari - CUS;;20;;1.89;23.26;20.36;;45.14;;
05/08/20 23:00;Bari - CUS;;20;;1.28;15.37;13.40;;55.33;;
06/08/20 00:00;Bari - CUS;;20;;1.25;12.11;10.19;;58.01;;
06/08/20 01:00;Bari - CUS;;;;1.13;8.62;6.90;;60.01;;
06/08/20 02:00;Bari - CUS;;;;1.05;7.15;5.54;;58.23;;
06/08/20 03:00;Bari - CUS;;;;1.08;7.66;6.00;;53.04;;
06/08/20 04:00;Bari - CUS;;;;0.97;7.01;5.52;;60.27;;
06/08/20 05:00;Bari - CUS;;;;1.24;9.26;7.35;;58.74;;
06/08/20 06:00;Bari - CUS;;;;2.85;20.83;16.46;;48.42;;
06/08/20 07:00;Bari - CUS;;;;3.27;22.72;17.71;;45.80;;
06/08/20 08:00;Bari - CUS;;;;7.64;42.88;31.17;;34.78;;
06/08/20 09:00;Bari - CUS;;;;3.18;16.72;11.83;;69.13;;
06/08/20 10:00;Bari - CUS;;;;3.08;28.02;23.29;;73.62;;
06/08/20 11:00;Bari - CUS;;;;2.40;11.98;8.31;;73.76;;
06/08/20 12:00;Bari - CUS;;;;1.52;6.35;4.01;;89.90;;
06/08/20 13:00;Bari - CUS;;;;1.45;6.84;4.61;;86.92;;
06/08/20 14:00;Bari - CUS;;;;1.30;4.95;2.95;;97.49;;
06/08/20 15:00;Bari - CUS;;;;1.38;4.53;2.42;;88.20;;
06/08/20 16:00;Bari - CUS;;;;1.37;5.75;3.64;;85.69;;
06/08/20 17:00;Bari - CUS;;;;1.15;4.82;3.06;;85.15;;
06/08/20 18:00;Bari - CUS;;;;1.23;4.97;3.09;;92.11;;
06/08/20 19:00;Bari - CUS;;;;1.25;4.98;3.05;;98.05;;
06/08/20 20:00;Bari - CUS;;;;1.23;7.10;5.22;;95.43;;
06/08/20 21:00;Bari - CUS;;;;1.34;5.56;3.51;;96.04;;
06/08/20 22:00;Bari - CUS;;;;;;;;;;
06/08/20 23:00;Bari - CUS;;;;;;;;;;
07/08/20 00:00;Bari - CUS;;;;;;;;;;
07/08/20 01:00;Bari - CUS;;;;;;;;;;
07/08/20 02:00;Bari - CUS;;;;;;;;;;
07/08/20 03:00;Bari - CUS;;;;;;;;;;
07/08/20 04:00;Bari - CUS;;;;;;;;;;
07/08/20 05:00;Bari - CUS;;;;;;;;;;
07/08/20 06:00;Bari - CUS;;;;;;;;;;
07/08/20 07:00;Bari - CUS;;;;;;;;;;
07/08/20 08:00;Bari - CUS;;;;;;;;;;
07/08/20 09:00;Bari - CUS;;;;;;;;;;
07/08/20 10:00;Bari - CUS;;;;;;;;;;
07/08/20 11:00;Bari - CUS;;;;;;;;;;
07/08/20 12:00;Bari - CUS;;;;;;;;;;
07/08/20 13:00;Bari - CUS;;;;;;;;;;
07/08/20 14:00;Bari - CUS;;;;;;;;;;
07/08/20 15:00;Bari - CUS;;;;;;;;;;
07/08/20 16:00;Bari - CUS;;;;;;;;;;
07/08/20 17:00;Bari - CUS;;;;;;;;;;
07/08/20 18:00;Bari - CUS;;;;;;;;;;
07/08/20 19:00;Bari - CUS;;;;;;;;;;
07/08/20 20:00;Bari - CUS;;;;;;;;;;
07/08/20 21:00;Bari - CUS;;;;;;;;;;
07/08/20 22:00;Bari - CUS;;;;;;;;;;
07/08/20 23:00;Bari - CUS;;;;;;;;;;
08/08/20 00:00;Bari - CUS;;;;;;;;;;
08/08/20 01:00;Bari - CUS;;;;;;;;;;
08/08/20 02:00;Bari - CUS;;;;;;;;;;
08/08/20 03:00;Bari - CUS;;;;;;;;;;
08/08/20 04:00;Bari - CUS;;;;;;;;;;
08/08/20 05:00;Bari - CUS;;;;;;;;;;
08/08/20 06:00;Bari - CUS;;;;;;;;;;
08/08/20 07:00;Bari - CUS;;;;;;;;;;
08/08/20 08:00;Bari - CUS;;;;;;;;;;
08/08/20 09:00;Bari - CUS;;;;;;;;;;
08/08/20 10:00;Bari - CUS;;;;;;;;;;
08/08/20 11:00;Bari - CUS;;;;;;;;;;
08/08/20 12:00;Bari - CUS;;;;;;;;;;
08/08/20 13:00;Bari - CUS;;;;;;;;;;
08/08/20 14:00;Bari - CUS;;;;;;;;;;
08/08/20 15:00;Bari - CUS;;;;;;;;;;
08/08/20 16:00;Bari - CUS;;;;;;;;;;
08/08/20 17:00;Bari - CUS;;;;;;;;;;
08/08/20 18:00;Bari - CUS;;;;;;;;;;
08/08/20 19:00;Bari - CUS;;;;;;;;;;
08/08/20 20:00;Bari - CUS;;;;;;;;;;
08/08/20 21:00;Bari - CUS;;;;;;;;;;
08/08/20 22:00;Bari - CUS;;;;;;;;;;
08/08/20 23:00;Bari - CUS;;;;;;;;;;
09/08/20 00:00;Bari - CUS;;;;;;;;;;
09/08/20 01:00;Bari - CUS;;12;;;;;;;;
09/08/20 02:00;Bari - CUS;;12;;;;;;;;
09/08/20 03:00;Bari - CUS;;12;;;;;;;;
09/08/20 04:00;Bari - CUS;;12;;;;;;;;
09/08/20 05:00;Bari - CUS;;12;;;;;;;;
09/08/20 06:00;Bari - CUS;;12;;;;;;;;
09/08/20 07:00;Bari - CUS;;12;;;;;;;;
09/08/20 08:00;Bari - CUS;;12;;;;;;;;
09/08/20 09:00;Bari - CUS;;12;;;;;;;;
09/08/20 10:00;Bari - CUS;;12;;;;;;;;
09/08/20 11:00;Bari - CUS;;12;;;;;;;;
09/08/20 12:00;Bari - CUS;;12;;;;;;;;
09/08/20 13:00;Bari - CUS;;12;;;;;;;;
09/08/20 14:00;Bari - CUS;;12;;;;;;;;
09/08/20 15:00;Bari - CUS;;12;;;;;;;;
09/08/20 16:00;Bari - CUS;;12;;;;;;;;
09/08/20 17:00;Bari - CUS;;12;;;;;;;;
09/08/20 18:00;Bari - CUS;;12;;;;;;;;
09/08/20 19:00;Bari - CUS;;12;;;;;;;;
09/08/20 20:00;Bari - CUS;;12;;;;;;;;
09/08/20 21:00;Bari - CUS;;12;;;;;;;;
09/08/20 22:00;Bari - CUS;;12;;;;;;;;
09/08/20 23:00;Bari - CUS;;12;;;;;;;;
10/08/20 00:00;Bari - CUS;;12;;;;;;;;
10/08/20 01:00;Bari - CUS;;;;;;;;;;
10/08/20 02:00;Bari - CUS;;;;;;;;;;
10/08/20 03:00;Bari - CUS;;;;;;;;;;
10/08/20 04:00;Bari - CUS;;;;;;;;;;
10/08/20 05:00;Bari - CUS;;;;;;;;;;
10/08/20 06:00;Bari - CUS;;;;;;;;;;
10/08/20 07:00;Bari - CUS;;;;;;;;;;
10/08/20 08:00;Bari - CUS;;;;;;;;;;
10/08/20 09:00;Bari - CUS;;;;;;;;;;
10/08/20 10:00;Bari - CUS;;;;;;;;;;
10/08/20 11:00;Bari - CUS;;;;;;;;;;
10/08/20 12:00;Bari - CUS;;;;0.48;6.49;5.77;;104.08;;
10/08/20 13:00;Bari - CUS;;;;0.38;3.41;2.84;;100.29;;
10/08/20 14:00;Bari - CUS;;;;0.56;3.61;2.76;;99.59;;
10/08/20 15:00;Bari - CUS;;;;0.63;3.32;2.36;;99.97;;
10/08/20 16:00;Bari - CUS;;;;0.94;6.03;4.59;;101.65;;
10/08/20 17:00;Bari - CUS;;;;1.07;8.63;6.99;;106.00;;
10/08/20 18:00;Bari - CUS;;;;0.88;5.80;4.46;;114.03;;
10/08/20 19:00;Bari - CUS;;;;0.81;5.36;4.11;;116.88;;
10/08/20 20:00;Bari - CUS;;;;0.82;15.48;14.23;;105.74;;
10/08/20 21:00;Bari - CUS;;;;0.99;20.25;18.73;;93.71;;
10/08/20 22:00;Bari - CUS;;;;0.73;8.06;6.96;;102.90;;
10/08/20 23:00;Bari - CUS;;;;0.84;6.93;5.65;;100.28;;
11/08/20 00:00;Bari - CUS;;;;1.02;16.93;15.37;;79.92;;
11/08/20 01:00;Bari - CUS;;;;1.08;27.43;25.78;;35.09;;
11/08/20 02:00;Bari - CUS;;;;;;;;38.99;;
11/08/20 03:00;Bari - CUS;;;;0.97;19.04;17.56;;;;
11/08/20 04:00;Bari - CUS;;;;0.91;19.20;17.79;;41.48;;
11/08/20 05:00;Bari - CUS;;;;1.31;33.23;31.22;;34.41;;
11/08/20 06:00;Bari - CUS;;;;20.76;82.05;50.23;;17.82;;
11/08/20 07:00;Bari - CUS;;;;27.30;96.88;55.03;;15.29;;
11/08/20 08:00;Bari - CUS;;;;25.83;97.38;57.77;;24.76;;
11/08/20 09:00;Bari - CUS;;;;6.24;32.35;22.78;;72.92;;
11/08/20 10:00;Bari - CUS;;;;1.91;12.08;9.15;;95.18;;
11/08/20 11:00;Bari - CUS;;;;1.15;6.95;5.18;;107.95;;
11/08/20 12:00;Bari - CUS;;;;1.03;5.44;3.85;;113.97;;
11/08/20 13:00;Bari - CUS;;;;1.00;4.09;2.57;;112.42;;
11/08/20 14:00;Bari - CUS;;;;0.99;3.55;2.03;;111.32;;
11/08/20 15:00;Bari - CUS;;;;1.28;5.87;3.90;;115.06;;
11/08/20 16:00;Bari - CUS;;;;1.20;5.16;3.32;;118.44;;
11/08/20 17:00;Bari - CUS;;;;1.82;15.01;12.23;;118.13;;
11/08/20 18:00;Bari - CUS;;;;2.10;24.64;21.40;;111.67;;
11/08/20 19:00;Bari - CUS;;;;2.86;33.37;28.97;;93.27;;
11/08/20 20:00;Bari - CUS;;;;4.82;52.87;45.54;;82.13;;
11/08/20 21:00;Bari - CUS;;;;0.94;17.41;15.96;;99.34;;
11/08/20 22:00;Bari - CUS;;;;2.21;47.34;43.95;;57.73;;
11/08/20 23:00;Bari - CUS;;;;1.55;47.31;44.92;;31.72;;
12/08/20 00:00;Bari - CUS;;;;1.56;37.89;35.51;;19.00;;
12/08/20 01:00;Bari - CUS;;26;;1.58;33.68;31.25;;17.84;;
12/08/20 02:00;Bari - CUS;;26;;1.17;28.04;26.24;;23.54;;
12/08/20 03:00;Bari - CUS;;26;;1.25;21.82;19.89;;30.39;;
12/08/20 04:00;Bari - CUS;;26;;1.28;18.88;16.92;;35.34;;
12/08/20 05:00;Bari - CUS;;26;;5.29;41.76;33.63;;21.94;;
12/08/20 06:00;Bari - CUS;;26;;35.04;111.18;57.45;;6.67;;
12/08/20 07:00;Bari - CUS;;26;;49.78;136.54;60.22;;7.87;;
12/08/20 08:00;Bari - CUS;;26;;13.14;52.44;32.29;;49.10;;
12/08/20 09:00;Bari - CUS;;26;;2.62;17.64;13.61;;82.77;;
12/08/20 10:00;Bari - CUS;;26;;2.11;14.95;11.72;;103.00;;
12/08/20 11:00;Bari - CUS;;26;;1.26;8.72;6.80;;109.69;;
12/08/20 12:00;Bari - CUS;;26;;1.03;5.27;3.68;;113.51;;
12/08/20 13:00;Bari - CUS;;26;;1.60;8.71;6.26;;110.55;;
12/08/20 14:00;Bari - CUS;;26;;0.96;3.40;1.92;;107.75;;
12/08/20 15:00;Bari - CUS;;26;;1.32;5.10;3.08;;102.07;;
12/08/20 16:00;Bari - CUS;;26;;1.49;6.82;4.55;;98.31;;
12/08/20 17:00;Bari - CUS;;26;;6.10;36.31;26.96;;79.19;;
12/08/20 18:00;Bari - CUS;;26;;1.55;10.48;8.12;;99.65;;
12/08/20 19:00;Bari - CUS;;26;;1.10;6.47;4.86;;111.80;;
12/08/20 20:00;Bari - CUS;;26;;1.32;18.64;16.64;;105.38;;
12/08/20 21:00;Bari - CUS;;26;;1.47;53.48;51.22;;56.07;;
12/08/20 22:00;Bari - CUS;;26;;2.91;66.00;61.53;;35.16;;
12/08/20 23:00;Bari - CUS;;26;;3.63;65.54;59.98;;19.37;;
13/08/20 00:00;Bari - CUS;;26;;2.02;44.13;41.04;;17.39;;
13/08/20 01:00;Bari - CUS;;24;;1.82;32.41;29.64;;27.61;;
13/08/20 02:00;Bari - CUS;;24;;;;;;26.09;;
13/08/20 03:00;Bari - CUS;;24;;;;;;;;
13/08/20 04:00;Bari - CUS;;24;;;;;;21.05;;
13/08/20 05:00;Bari - CUS;;24;;;;;;14.09;;
13/08/20 06:00;Bari - CUS;;24;;;;;;15.81;;
13/08/20 07:00;Bari - CUS;;24;;;;;;10.64;;
13/08/20 08:00;Bari - CUS;;24;;;;;;46.28;;
13/08/20 09:00;Bari - CUS;;24;;;;;;83.36;;
13/08/20 10:00;Bari - CUS;;24;;;;;;83.55;;
13/08/20 11:00;Bari - CUS;;24;;;;;;102.33;;
13/08/20 12:00;Bari - CUS;;24;;;;;;108.07;;
13/08/20 13:00;Bari - CUS;;24;;;;;;110.73;;
13/08/20 14:00;Bari - CUS;;24;;;;;;106.31;;
13/08/20 15:00;Bari - CUS;;24;;;;;;100.05;;
13/08/20 16:00;Bari - CUS;;24;;;;;;100.74;;
13/08/20 17:00;Bari - CUS;;24;;;;;;93.29;;
13/08/20 18:00;Bari - CUS;;24;;;;;;57.18;;
13/08/20 19:00;Bari - CUS;;24;;4.73;51.67;44.42;;67.02;;
13/08/20 20:00;Bari - CUS;;24;;1.65;45.64;43.11;;69.43;;
13/08/20 21:00;Bari - CUS;;24;;1.52;47.72;45.40;;54.97;;
13/08/20 22:00;Bari - CUS;;24;;2.30;63.35;59.84;;27.05;;
13/08/20 23:00;Bari - CUS;;24;;1.54;36.91;34.56;;32.81;;
14/08/20 00:00;Bari - CUS;;24;;1.38;27.31;25.18;;45.79;;
14/08/20 01:00;Bari - CUS;;21;;1.19;16.53;14.69;;59.84;;
14/08/20 02:00;Bari - CUS;;21;;1.22;23.02;21.15;;53.37;;
14/08/20 03:00;Bari - CUS;;21;;1.75;26.94;24.26;;49.33;;
14/08/20 04:00;Bari - CUS;;21;;1.23;27.89;26.01;;44.12;;
14/08/20 05:00;Bari - CUS;;21;;3.48;46.14;40.80;;24.27;;
